Taxon,Family,Subfamily,Clade,Constraint,Scientific Name,Data,Genes,Length
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina nimaso,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina pacificensis,1,2,955
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina parvipes,1,2,875
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina paucidentata,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina petiola,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina poelzi,1,4,2768
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina pseudouniformis,1,2,879
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina quadra,1,2,715
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina salvadorensis,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina savagei,1,2,874
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina stenopodia,1,2,874
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina stuarti,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina taylori,1,2,1322
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina tomasi,1,2,873
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina tzutujilorum,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Oedipina,Oedipina uniformis,1,2,975
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Parvimolge,Parvimolge townsendi,1,4,2208
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea ahuitzotl,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea altamontana,1,2,1063
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea amuzga,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea anitae,1,1,491
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea aquatica,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea aurantia,1,1,517
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea bellii,1,2,1059
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea boneti,1,2,867
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea brunnata,1,2,922
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea cafetalera,1,1,514
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea cephalica,1,2,1056
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea cochranae,1,2,1063
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea conanti,1,3,2078
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea exspectata,1,1,493
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea firscheini,1,2,1064
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea gadovii,1,1,494
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea galeanae,1,2,1060
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea gigantea,1,2,1061
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea goebeli,1,1,494
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea juarezi,1,2,1178
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea kuautli,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea leprosa,1,2,1150
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea lineola,1,2,1034
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea longicauda,1,2,1063
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea lynchi,1,2,1064
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea maxima,1,2,852
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea melanomolga,1,2,1063
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea mixcoatl,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea mixteca,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea mystax,1,2,1176
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea naucampatepetl,1,1,380
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea nigromaculata,1,1,494
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea obesa,1,2,1064
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea orchileucos,1,2,1064
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea orchimelas,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea papenfussi,1,2,1061
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea praecellens,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea quetzalanensis,1,1,514
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea rex,1,6,4521
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea robertsi,1,2,1062
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea ruficauda,1,2,1059
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea saltator,1,2,1061
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea scandens,1,1,490
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea smithi,1,2,1062
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea tenchalli,1,2,1061
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea teotepec,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea tlahcuiloh,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea tlilicxitl,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea unguidentis,1,2,1061
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Pseudoeurycea,Pseudoeurycea werleri,1,3,1624
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius adelos,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius arboreus,1,2,1387
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius aureus,1,2,1386
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius boreas,1,2,1387
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius dubitus,1,3,1995
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius grandis,1,2,1258
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius infernalis,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius insperatus,1,1,570
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius lunaris,1,2,1329
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius macdougalli,1,2,1386
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius magnipes,1,3,1876
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius minutissimus,1,3,1880
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius minydemus,1,1,310
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius munificus,1,2,1302
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius narismagnus,0,0,0
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius narisovalis,1,2,1387
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius omiltemi,1,2,1386
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius papaloae,1,2,1368
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius pennatulus,1,2,1385
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius pulmonaris,1,1,345
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius schmidti,1,2,1387
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius smithi,1,1,570
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius spilogaster,1,2,1387
Caudata,Plethodontidae,Bolitoglossinae,Bolitoglossinae,Thorius,Thorius troglodytes,1,3,1866
Caudata,Plethodontidae,Hemidactylinae,Hemidactylinae,Hemidactylium,Hemidactylium scutatum,1,8,7893
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides aeneus,1,3,2964
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides ferreus,1,4,3093
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides flavipunctatus,1,8,5110
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides hardii,1,6,5670
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides lugubris,1,5,3854
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Aneides,Aneides vagrans,1,4,2402
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus abditus,0,0,0
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus aeneus,1,5,4077
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus apalachicolae,1,3,2005
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus auriculatus,1,3,2007
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus brimleyorum,1,7,5397
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus carolinensis,1,3,1768
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus conanti,1,3,2007
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus folkertsi,1,2,1356
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus fuscus,1,8,5779
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus imitator,1,4,2392
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus marmoratus,1,3,2011
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus monticola,1,8,7163
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus ochrophaeus,1,5,2576
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus ocoee,1,2,1344
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus orestes,1,3,1787
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus organi,0,0,0
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus planiceps,1,1,387
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus quadramaculatus,1,8,6033
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus santeetlah,1,3,2007
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus welteri,1,3,2005
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Desmognathus,Desmognathus wrighti,1,6,5008
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Ensatina,Ensatina eschscholtzii,1,10,7900
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes ambrosii,1,4,2739
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes brunus,1,8,6289
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes flavus,1,5,3365
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes genei,1,6,3890
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes imperialis,1,5,3410
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes italicus,1,11,9075
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes platycephalus,1,9,6683
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes sarrabusensis,1,4,2789
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes shastae,1,6,4386
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes strinatii,1,5,3516
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Hydromantes,Hydromantes supramontis,1,5,3416
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Karsenia,Karsenia koreana,1,8,6759
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Phaeognathus,Phaeognathus hubrichti,1,8,6365
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon ainsworthi,0,0,0
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon albagula,1,3,3064
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon amplus,1,3,3072
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon angusticlavius,1,3,3058
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon asupak,1,1,367
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon aureolus,1,3,2954
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon caddoensis,1,3,3060
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon chattahoochee,1,3,3072
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon cheoah,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon chlorobryonis,1,8,6166
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon cinereus,1,10,8743
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon cylindraceus,1,3,3057
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon dorsalis,1,3,3058
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon dunni,1,6,3722
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon electromorphus,1,3,3058
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon elongatus,1,6,4905
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon fourchensis,1,5,4646
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon glutinosus,1,4,3331
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon grobmani,1,4,3469
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon hoffmani,1,5,4210
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon hubrichti,1,3,2830
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon idahoensis,1,2,1839
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon jordani,1,6,4180
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon kentucki,1,3,3052
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon kiamichi,1,3,2747
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon kisatchie,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon larselli,1,3,2638
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon meridianus,1,3,3061
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon metcalfi,1,3,2689
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon mississippi,1,3,2034
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon montanus,1,3,3057
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon neomexicanus,1,1,1467
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon nettingi,1,3,2260
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon ocmulgee,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon ouachitae,1,5,4220
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon petraeus,1,4,3988
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon punctatus,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon richmondi,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon savannah,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon sequoyah,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon serratus,1,5,4183
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon shenandoah,1,3,3072
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon sherando,1,1,684
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon shermani,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon stormi,1,1,328
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon teyahalee,1,5,3855
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon vandykei,1,4,3325
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon variolatus,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon vehiculum,1,3,3222
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon ventralis,1,3,3058
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon virginia,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon websteri,1,3,2475
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon wehrlei,1,3,3076
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon welleri,1,3,3222
Caudata,Plethodontidae,Plethodontinae,Plethodontinae,Plethodon,Plethodon yonahlossee,1,7,6359
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea aquatica,1,3,2835
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea bislineata,1,8,6550
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea chamberlaini,1,5,3820
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea chisholmensis,1,1,1025
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea cirrigera,1,5,3874
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea guttolineata,1,5,3806
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea junaluska,1,3,2835
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea latitans,1,2,1985
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea longicauda,1,6,4963
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea lucifuga,1,5,4086
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea multiplicata,1,5,4595
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea nana,1,5,3743
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea naufragia,1,5,4151
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea neotenes,1,3,3556
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea pterophila,1,2,1985
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea quadridigitata,1,9,8622
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea rathbuni,1,2,1424
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea robusta,0,0,0
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea sosorum,1,5,4135
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea spelaea,1,2,1833
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea tonkawae,1,5,3820
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea tridentifera,1,1,1025
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea troglodytes,1,5,4152
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea tynerensis,1,1,1117
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea waterlooensis,1,1,998
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Eurycea,Eurycea wilderae,1,7,6126
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Gyrinophilus,Gyrinophilus gulolineatus,1,3,2154
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Gyrinophilus,Gyrinophilus palleucus,1,3,2153
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Gyrinophilus,Gyrinophilus porphyriticus,1,11,8416
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Gyrinophilus,Gyrinophilus subterraneus,1,2,1764
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Haideotriton,Haideotriton wallacei,1,1,353
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Pseudotriton,Pseudotriton montanus,1,7,5459
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Pseudotriton,Pseudotriton ruber,1,8,6581
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Stereochilus,Stereochilus marginatus,1,7,5844
Caudata,Plethodontidae,Spelerpinae,Spelerpinae,Urspelerpes,Urspelerpes brucei,1,5,4502
Caudata,Proteidae,Proteinae,Proteinae_1,Necturus,Necturus alabamensis,1,9,7527
Caudata,Proteidae,Proteinae,Proteinae_2,Necturus,Necturus beyeri,1,9,8247
Caudata,Proteidae,Proteinae,Proteinae_3,Necturus,Necturus lewisi,1,7,4677
Caudata,Proteidae,Proteinae,Proteinae_4,Necturus,Necturus maculosus,1,7,5776
Caudata,Proteidae,Proteinae,Proteinae_5,Necturus,Necturus punctatus,1,6,4111
Caudata,Proteidae,Proteinae,Proteinae_6,Proteus,Proteus anguinus,1,10,8865
Caudata,Rhyacotritonidae,Rhyacotritoninae,Rhyacotritoninae_1,Rhyacotriton,Rhyacotriton cascadae,1,5,4333
Caudata,Rhyacotritonidae,Rhyacotritoninae,Rhyacotritoninae_2,Rhyacotriton,Rhyacotriton kezeri,1,2,2262
Caudata,Rhyacotritonidae,Rhyacotritoninae,Rhyacotritoninae_3,Rhyacotriton,Rhyacotriton olympicus,1,3,1460
Caudata,Rhyacotritonidae,Rhyacotritoninae,Rhyacotritoninae_4,Rhyacotriton,Rhyacotriton variegatus,1,10,8345
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Calotriton,Calotriton arnoldi,1,3,1225
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Calotriton,Calotriton asper,1,9,6764
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops chenggongensis,0,0,0
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops cyanurus,1,5,4859
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops ensicauda,1,6,6157
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops fudingensis,1,1,960
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops glaucus,1,1,954
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops orientalis,1,6,6689
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops orphicus,1,4,4170
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops pyrrhogaster,1,7,6697
Caudata,Salamandridae,Pleurodelinae,Pleurodelinae,Cynops,Cynops wolterstorffi,0,0,0
